"colId","Index"
225,0.0443390324193191
226,0.247378648611097
227,0.0473623833221243
228,0.977579242776746
229,0.0310706543025976
230,0.483162599842182
231,0.053087537550338
232,0.170664995292719
233,0.949840701739895
234,0.076234681407425
235,0.965970525836823
236,0.35738155884051
237,0.0382965793083512
238,0.0746121225832387
239,0.303583019109793
240,0.01
241,0.819989336963785
242,0.223842427010943
243,0.963188195659698
244,0.0319665676128217
245,0.0355145045272538
246,0.0762428841669061
247,0.979468671585066
248,0.923452075026579
249,0.984961514579787
250,0.925807094137991
251,0.13603303806978
252,0.0470708417354276
253,0.0409975166640775
254,0.984629211642383
255,0.920141289597776
256,0.040717967651447
257,0.034799949850677
258,0.337484708049023
259,0.0340339978625803
260,0.950662661168816
261,0.967719375126513
262,0.907044580466355
263,0.0584499775482271
264,0.0326878929660365
265,0.954126064124255
266,0.730614075120733
267,0.0395914696377535
268,0.633055958410838
269,0.848470316745457
270,0.0412575740902887
271,0.0442569955587485
272,0.129031918830489
273,0.947241696534262
274,0.331352834155394
275,0.966910360075395
276,0.363022018100019
277,0.96632342136004
278,0.951538451516221
279,0.967009961274515
280,0.652042455980413
281,0.0355018178569404
282,0.950888306702879
283,0.872558901702987
284,0.0370721043721102
285,0.964072003606883
286,0.354700739579758
287,0.972232736031253
288,0.0604939157089823
289,0.560372764342563
290,0.420195363462471
291,0.972707884128236
292,0.959428068503164
293,0.204268637285635
294,0.102355054845958
295,0.0576239252445226
296,0.0665276424392784
297,0.97341202620032
298,0.962114198988175
299,0.133912426123326
300,0.534837665010673
301,0.0504055982201175
302,0.968869593400102
303,0.0341563711902146
304,0.898260005483077
305,0.61515776833674
306,0.810824208512964
307,0.962095067909997
308,0.059636415110013
309,0.873122196197526
310,0.581925561985192
311,0.509312606810661
312,0.985336935403583
313,0.2971715480223
314,0.0460230032429958
315,0.0479994629648931
316,0.032070115202965
317,0.833655410654465
318,0.542245684158884
319,0.0208540086945113
320,0.0377715275784687
321,0.031600819964696
322,0.918392810220652
323,0.0684278198608261
324,0.900308970957041
325,0.970911233286138
326,0.688647383531932
327,0.788044689114126
328,0.0380377866939553
329,0.0266968257273447
330,0.962880296443117
331,0.962364655310755
332,0.971365951383773
333,0.99
334,0.902366815931796
335,0.969182924793818
336,0.0393445857089785
337,0.0404794964750907
338,0.967005099323837
339,0.932885559413767
340,0.719741672956204
341,0.169287917983023
342,0.0245178801672584
343,0.970424529795423
344,0.263267812569148
345,0.0496005457538032
346,0.870553075323229
347,0.948531276556149
348,0.434054045704181
349,0.894769105342942
350,0.944409622228055
351,0.0367025312153729
352,0.967335925433648
353,0.962578952719242
354,0.0306232062263771
355,0.0418319419563348
356,0.86226347573275
357,0.0888911201914942
358,0.186304504929175
359,0.915013295292271
360,0.172088113071058
361,0.978621850526616
362,0.046161351876049
363,0.832120306581898
364,0.968087486259643
365,0.0510904515398987
366,0.971718044182494
367,0.030433258725362
368,0.0344227927454748
369,0.970762940238555
370,0.0909458913607632
371,0.0377529648386788
372,0.958042232318135
373,0.550583206599395
374,0.0552493410756915
375,0.0504728510234216
376,0.982069332634957
377,0.0342823860845611
378,0.978019136308208
379,0.968922987197419
380,0.0447803398370472
381,0.96125950530141
382,0.274202016769701
383,0.926911250591377
384,0.937230298487098
385,0.0571636712587278
386,0.961756976469774
387,0.0494262489725978
388,0.848205286328167
389,0.922729511956785
390,0.380673206377006
391,0.261463084550698
392,0.955333079376399
393,0.951315982657389
394,0.048100056710235
395,0.945066376611671
396,0.630806786247162
397,0.0456315033522248
398,0.227104000827309
399,0.718207837503392
400,0.975851628989097
401,0.873197566075603
402,0.0331103701899806
403,0.069581887146238
404,0.945521177095492
405,0.911032090870034
406,0.0873092786897509
407,0.748647989523257
408,0.0550035808115233
409,0.965303851222771
410,0.0885344047964268
411,0.777094676653139
412,0.835265055959803
413,0.554879267529027
414,0.145689475223286
415,0.679309993495361
416,0.970623785061071
417,0.374279850890125
418,0.960432556701013
419,0.954033754987369
420,0.332859916367825
421,0.961981923851352
422,0.0386667885359653
423,0.964765724642276
424,0.0411208098442804
425,0.940140857645955
426,0.0479271483178565
427,0.96374085374305
428,0.976800084103312
429,0.193285478248599
430,0.0537565399393721
431,0.814323560141683
432,0.0383455418061542
433,0.749252429714226
434,0.0425049212416155
435,0.939160449037259
436,0.852271169239219
437,0.408173226970065
438,0.971092927666195
439,0.237650053539608
440,0.627932285296425
441,0.967155413771273
442,0.384913283746677
443,0.0245594166802153
444,0.959174320768721
445,0.323017835974019
446,0.964521821862128
447,0.0452290175216422
448,0.0473362848164362
449,0.0778215124981
450,0.0381541115067477
451,0.115223601141175
452,0.966747889069795
453,0.174140516330741
454,0.134249721179862
455,0.978518993146809
456,0.0369189636516634
457,0.3494073959783
458,0.0592946847179638
459,0.046955348592143
460,0.620222560527306
461,0.95709750844704
462,0.888381924057701
463,0.975873863248563
464,0.886857952016341
465,0.987442303916171
466,0.499327805268791
467,0.957223138767552
468,0.890497829159553
469,0.0415149888559186
470,0.965026431687534
471,0.962450053375931
472,0.117817626673482
473,0.0349732421692028
474,0.95709245724417
475,0.248739720488453
476,0.948284323746166
477,0.0347872065743419
478,0.546832218571668
479,0.162670387045113
480,0.671279747277776
481,0.0563964160894693
482,0.406874041161739
483,0.240619434417389
484,0.962083088419804
485,0.0434094207684615
486,0.696379490903081
487,0.657778099306993
488,0.963337194056328
489,0.47804696710343
490,0.0962653218374657
491,0.91655625038162
492,0.0496916849487286
493,0.946536335099753
494,0.0237001361764734
495,0.0307398888643622
496,0.0427349319995973
497,0.114407309324995
498,0.57630701588646
499,0.94467240268761
500,0.204443227152974
